,step,split,loss,lr,elapsed_min,kind,source_file
340,3150,train,4.21657657623291,0.000293523925689,0.9039332787195842,train,losses.csv
341,3160,train,4.221095085144043,0.000293480303135,0.908627986907959,train,losses.csv
342,3170,train,4.322488784790039,0.0002934365377891,0.9133151769638062,train,losses.csv
343,3180,train,4.207274436950684,0.0002933926296998,0.9179945508639018,train,losses.csv
344,3190,train,4.352919578552246,0.000293348578916,0.9226748426755268,train,losses.csv
345,3200,train,4.1822333335876465,0.0002933043854867,0.9273514866828918,train,losses.csv
346,3210,train,4.318722724914551,0.0002932600494609,0.932036832968394,train,losses.csv
347,3220,train,4.267739772796631,0.000293215570888,0.9367098490397135,train,losses.csv
348,3230,train,4.246279239654541,0.0002931709498173,0.9413936654726665,train,losses.csv
349,3240,train,4.170407772064209,0.0002931261862985,0.9460747718811036,train,losses.csv
350,3250,train,4.221569805145264,0.0002930812803813,0.9763775587081908,eval,losses.csv
352,3250,train,4.24417781829834,0.0002930812803813,1.023797770341237,train,losses.csv
351,3250,val,4.230347375869751,0.0002930812803813,0.9763775587081908,eval,losses.csv
353,3260,train,4.187364101409912,0.0002930362321156,1.0295225063959756,train,losses.csv
354,3270,train,4.236297607421875,0.0002929910415515,1.0341773311297098,train,losses.csv
355,3280,train,4.247075080871582,0.0002929457087393,1.038836908340454,train,losses.csv
356,3290,train,4.16437292098999,0.0002929002337292,1.043485979239146,train,losses.csv
357,3300,train,4.265619277954102,0.0002928546165718,1.0481590986251832,train,losses.csv
358,3310,train,4.197373390197754,0.0002928088573179,1.052823309103648,train,losses.csv
359,3320,train,4.167178153991699,0.0002927629560183,1.057497243086497,train,losses.csv
360,3330,train,4.223751068115234,0.0002927169127239,1.062165951728821,train,losses.csv
361,3340,train,4.244626045227051,0.0002926707274861,1.0668381571769714,train,losses.csv
362,3350,train,4.161550045013428,0.000292624400356,1.0715094168980916,train,losses.csv
363,3360,train,4.320971965789795,0.0002925779313852,1.0761805057525635,train,losses.csv
364,3370,train,4.2089338302612305,0.0002925313206254,1.080852746963501,train,losses.csv
365,3380,train,4.249076843261719,0.0002924845681283,1.085527491569519,train,losses.csv
366,3390,train,4.177163600921631,0.0002924376739459,1.0902118881543477,train,losses.csv
367,3400,train,4.185331344604492,0.0002923906381304,1.0948936581611632,train,losses.csv
368,3410,train,4.162394046783447,0.0002923434607339,1.0995702981948852,train,losses.csv
369,3420,train,4.177431583404541,0.0002922961418089,1.104246187210083,train,losses.csv
370,3430,train,4.210687637329102,0.0002922486814081,1.1089308222134908,train,losses.csv
371,3440,train,4.216768741607666,0.0002922010795841,1.113599991798401,train,losses.csv
372,3450,train,4.22077751159668,0.0002921533363899,1.1182734489440918,train,losses.csv
373,3460,train,4.300906658172607,0.0002921054518786,1.1229482213656108,train,losses.csv
374,3470,train,4.13189172744751,0.0002920574261032,1.1276328047116595,train,losses.csv
375,3480,train,4.137298107147217,0.0002920092591173,1.1323236227035522,train,losses.csv
376,3490,train,4.218886852264404,0.0002919609509744,1.1369895935058594,train,losses.csv
377,3500,train,4.161753225326538,0.000291912501728,1.1672807852427165,eval,losses.csv
379,3500,train,4.168095588684082,0.000291912501728,1.2164435227711996,train,losses.csv
378,3500,val,4.149964904785156,0.000291912501728,1.1672807852427165,eval,losses.csv
380,3510,train,4.209033966064453,0.0002918639114322,1.2219444632530212,train,losses.csv
381,3520,train,4.183322429656982,0.0002918151801409,1.2265910069147743,train,losses.csv
382,3530,train,4.086458206176758,0.0002917663079082,1.2312545379002888,train,losses.csv
383,3540,train,4.118823528289795,0.0002917172947885,1.2359174132347106,train,losses.csv
384,3550,train,4.254350185394287,0.0002916681408362,1.2406097054481506,train,losses.csv
385,3560,train,4.147794723510742,0.000291618846106,1.2452784498532614,train,losses.csv
386,3570,train,4.133133888244629,0.0002915694106527,1.2499480883280436,train,losses.csv
387,3580,train,4.119927406311035,0.0002915198345312,1.2546229084332785,train,losses.csv
388,3590,train,4.205026626586914,0.0002914701177965,1.2593055367469788,train,losses.csv
389,3600,train,4.115052700042725,0.000291420260504,1.2639829834302267,train,losses.csv
390,3610,train,4.09663724899292,0.0002913702627091,1.268656345208486,train,losses.csv
391,3620,train,4.0840678215026855,0.0002913201244673,1.273329536120097,train,losses.csv
392,3630,train,4.077444076538086,0.0002912698458343,1.278011683622996,train,losses.csv
393,3640,train,4.118217468261719,0.0002912194268661,1.282697117328644,train,losses.csv
394,3650,train,4.123929977416992,0.0002911688676187,1.2873886466026303,train,losses.csv
395,3660,train,4.088999271392822,0.0002911181681482,1.2920724391937255,train,losses.csv
396,3670,train,4.1325812339782715,0.000291067328511,1.2967528104782104,train,losses.csv
397,3680,train,4.150968551635742,0.0002910163487636,1.3014473915100098,train,losses.csv
398,3690,train,4.132110595703125,0.0002909652289627,1.306119986375173,train,losses.csv
399,3700,train,4.148109436035156,0.0002909139691651,1.3108006954193114,train,losses.csv
400,3710,train,4.200058937072754,0.0002908625694277,1.3154932737350464,train,losses.csv
401,3720,train,4.138906478881836,0.0002908110298077,1.3201767643292746,train,losses.csv
402,3730,train,4.159346103668213,0.0002907593503624,1.324854576587677,train,losses.csv
403,3740,train,4.157379150390625,0.0002907075311491,1.3295417745908102,train,losses.csv
406,3750,train,4.107568697929382,0.0002906555722256,1.3598832845687867,eval,losses.csv
404,3750,train,4.083864212036133,0.0002906555722256,1.408771034081777,train,losses.csv
405,3750,val,4.1106861972808835,0.0002906555722256,1.3598832845687867,eval,losses.csv
407,3760,train,4.153067588806152,0.0002906034736494,1.414217456181844,train,losses.csv
408,3770,train,4.041341781616211,0.0002905512354786,1.4188744703928629,train,losses.csv
409,3780,train,3.9898719787597656,0.0002904988577712,1.4235347588857017,train,losses.csv
410,3790,train,4.102570056915283,0.0002904463405854,1.4282167116800943,train,losses.csv
411,3800,train,4.185136318206787,0.0002903936839796,1.4328974564870198,train,losses.csv
412,3810,train,4.070674896240234,0.0002903408880122,1.437572983900706,train,losses.csv
413,3820,train,4.071380615234375,0.000290287952742,1.442245356241862,train,losses.csv
414,3830,train,4.040223598480225,0.0002902348782279,1.4469130674997963,train,losses.csv
415,3840,train,4.121077060699463,0.0002901816645287,1.451596450805664,train,losses.csv
416,3850,train,4.091010093688965,0.0002901283117036,1.4562728603680928,train,losses.csv
417,3860,train,4.194197654724121,0.000290074819812,1.4609434922536215,train,losses.csv
418,3870,train,4.045831203460693,0.0002900211889132,1.4656338969866434,train,losses.csv
419,3880,train,4.0732741355896,0.0002899674190669,1.4703176697095235,train,losses.csv
420,3890,train,4.101365089416504,0.0002899135103329,1.4750019510587056,train,losses.csv
421,3900,train,4.0321550369262695,0.000289859462771,1.4796738227208457,train,losses.csv
422,3910,train,4.141378879547119,0.0002898052764413,1.4843623081843058,train,losses.csv
423,3920,train,4.163680076599121,0.0002897509514041,1.489044201374054,train,losses.csv
424,3930,train,4.116329669952393,0.0002896964877196,1.4937291224797566,train,losses.csv
425,3940,train,4.056607723236084,0.0002896418854486,1.498424510161082,train,losses.csv
426,3950,train,4.123120307922363,0.0002895871446516,1.503110110759735,train,losses.csv
427,3960,train,4.072505950927734,0.0002895322653894,1.5077870726585387,train,losses.csv
428,3970,train,4.068358421325684,0.0002894772477231,1.512485110759735,train,losses.csv
429,3980,train,4.059076309204102,0.0002894220917138,1.517168923219045,train,losses.csv
430,3990,train,3.8985629081726074,0.0002893667974229,1.521843977769216,train,losses.csv
431,4000,train,4.059611897468567,0.0002893113649116,1.5522187948226929,eval,losses.csv
433,4000,train,4.019359588623047,0.0002893113649116,1.601996862888336,train,losses.csv
432,4000,val,4.0543151950836185,0.0002893113649116,1.5522187948226929,eval,losses.csv
434,4010,train,4.063354969024658,0.0002892557942418,1.6071801781654358,train,losses.csv
435,4020,train,3.9997098445892334,0.0002892000854751,1.6118444323539731,train,losses.csv
436,4030,train,4.074624538421631,0.0002891442386735,1.6165202935536702,train,losses.csv
437,4040,train,4.082831382751465,0.0002890882538989,1.6211960593859354,train,losses.csv
438,4050,train,3.916363477706909,0.0002890321312137,1.6258787512779236,train,losses.csv
439,4060,train,4.046743392944336,0.0002889758706802,1.6305478851000468,train,losses.csv
440,4070,train,4.071511268615723,0.000288919472361,1.6352291703224182,train,losses.csv
441,4080,train,4.121437072753906,0.0002888629363186,1.6399078051249183,train,losses.csv
442,4090,train,3.8835902214050297,0.000288806262616,1.6445932467778523,train,losses.csv
443,4100,train,4.064849376678467,0.0002887494513162,1.6492692589759828,train,losses.csv
444,4110,train,4.038135051727295,0.0002886925024822,1.6539542436599732,train,losses.csv
445,4120,train,4.045931339263916,0.0002886354161774,1.6586357871691386,train,losses.csv
446,4130,train,3.9974071979522705,0.0002885781924652,1.6633135000864665,train,losses.csv
447,4140,train,4.0019121170043945,0.0002885208314093,1.66799529393514,train,losses.csv
448,4150,train,4.085531711578369,0.0002884633330733,1.6727412621180215,train,losses.csv
449,4160,train,4.114218711853027,0.0002884056975211,1.6774269382158915,train,losses.csv
450,4170,train,3.9900057315826416,0.0002883479248169,1.6821158409118653,train,losses.csv
451,4180,train,4.128166675567627,0.0002882900150248,1.6868303497632344,train,losses.csv
452,4190,train,4.0108795166015625,0.0002882319682092,1.6915360887845357,train,losses.csv
453,4200,train,4.142362117767334,0.0002881737844347,1.696277904510498,train,losses.csv
454,4210,train,4.102442264556885,0.0002881154637657,1.7009640653928122,train,losses.csv
455,4220,train,4.081242084503174,0.0002880570062673,1.7056480526924134,train,losses.csv
456,4230,train,4.0854644775390625,0.0002879984120043,1.710338222980499,train,losses.csv
457,4240,train,4.121733665466309,0.0002879396810419,1.7150267720222474,train,losses.csv
458,4250,train,4.0163693475723266,0.0002878808134454,1.7453498125076294,eval,losses.csv
460,4250,train,3.998080253601074,0.0002878808134454,1.805909796555837,train,losses.csv
459,4250,val,4.026909551620483,0.0002878808134454,1.7453498125076294,eval,losses.csv
461,4260,train,4.018843650817871,0.0002878218092801,1.8115819096565249,train,losses.csv
462,4270,train,4.005137920379639,0.0002877626686117,1.8162463585535684,train,losses.csv
463,4280,train,4.111684322357178,0.0002877033915059,1.8209201892217,train,losses.csv
464,4290,train,3.9401321411132817,0.0002876439780285,1.8255817572275796,train,losses.csv
465,4300,train,3.983006000518799,0.0002875844282456,1.8302557627360023,train,losses.csv
466,4310,train,4.061743259429932,0.0002875247422234,1.8349504152933755,train,losses.csv
467,4320,train,4.09694766998291,0.0002874649200282,1.8396162748336793,train,losses.csv
468,4330,train,4.024274826049805,0.0002874049617265,1.8443006515502929,train,losses.csv
469,4340,train,4.077605247497559,0.0002873448673849,1.8489984154701231,train,losses.csv
470,4350,train,3.9995365142822266,0.0002872846370702,1.8536710341771443,train,losses.csv
471,4360,train,4.011760234832764,0.0002872242708494,1.8583413163820903,train,losses.csv
472,4370,train,3.977149248123169,0.0002871637687896,1.8630180954933169,train,losses.csv
473,4380,train,3.978132963180542,0.000287103130958,1.8676889737447104,train,losses.csv
474,4390,train,3.956393003463745,0.0002870423574219,1.8723639806111656,train,losses.csv
475,4400,train,4.023758411407471,0.000286981448249,1.8770461440086368,train,losses.csv
476,4410,train,4.032503604888916,0.0002869204035068,1.8817306637763975,train,losses.csv
477,4420,train,3.986330270767212,0.0002868592232634,1.886413089434306,train,losses.csv
478,4430,train,4.037781715393066,0.0002867979075866,1.8910892446835836,train,losses.csv
479,4440,train,4.008838176727295,0.0002867364565446,1.8957708676656089,train,losses.csv
480,4450,train,3.878131151199341,0.0002866748702058,1.9004579703013105,train,losses.csv
481,4460,train,4.047894477844238,0.0002866131486384,1.905146698156993,train,losses.csv
482,4470,train,4.032415390014648,0.0002865512919113,1.9098260402679443,train,losses.csv
483,4480,train,4.027032375335693,0.000286489300093,1.9145184636116028,train,losses.csv
484,4490,train,3.95807671546936,0.0002864271732525,1.9192091425259907,train,losses.csv
487,4500,train,3.9968879508972166,0.0002863649114588,1.9495702346165975,eval,losses.csv
486,4500,train,4.09628963470459,0.0002863649114588,1.9968462387720745,train,losses.csv
485,4500,val,3.9633813524246215,0.0002863649114588,1.9495702346165975,eval,losses.csv
488,4510,train,3.987454414367676,0.0002863025147812,2.001994240283966,train,losses.csv
489,4520,train,4.002263069152832,0.000286239983289,2.0066598057746887,train,losses.csv
490,4530,train,4.001948833465576,0.0002861773170516,2.011323877175649,train,losses.csv
491,4540,train,3.88598370552063,0.0002861145161388,2.0160014351209004,train,losses.csv
492,4550,train,3.930412530899048,0.0002860515806203,2.0206988573074343,train,losses.csv
493,4560,train,4.0519843101501465,0.0002859885105661,2.025375457604726,train,losses.csv
494,4570,train,3.973151206970215,0.0002859253060462,2.030065655708313,train,losses.csv
495,4580,train,3.937310218811035,0.000285861967131,2.0347519596417745,train,losses.csv
496,4590,train,3.970557451248169,0.0002857984938907,2.039425261815389,train,losses.csv
497,4600,train,4.01571798324585,0.000285734886396,2.0441100796063743,train,losses.csv
498,4610,train,3.899463653564453,0.0002856711447175,2.0487829367319743,train,losses.csv
499,4620,train,4.011488437652588,0.0002856072689261,2.05347592830658,train,losses.csv
500,4630,train,3.9746246337890625,0.0002855432590928,2.058154316743215,train,losses.csv
501,4640,train,3.939962863922119,0.0002854791152887,2.062849624951681,train,losses.csv
502,4650,train,4.02003288269043,0.0002854148375852,2.06753431558609,train,losses.csv
503,4660,train,4.02528715133667,0.0002853504260535,2.072213554382324,train,losses.csv
504,4670,train,3.9720752239227295,0.0002852858807654,2.0768911163012187,train,losses.csv
505,4680,train,4.065451622009277,0.0002852212017925,2.0815795143445333,train,losses.csv
506,4690,train,3.881453037261963,0.0002851563892068,2.086278569698334,train,losses.csv
507,4700,train,3.902277946472168,0.0002850914430803,2.0909507075945535,train,losses.csv
508,4710,train,4.005885601043701,0.0002850263634851,2.095645880699158,train,losses.csv
509,4720,train,3.849432468414306,0.0002849611504936,2.100331962108612,train,losses.csv
510,4730,train,3.948831796646118,0.0002848958041783,2.105026451746623,train,losses.csv
511,4740,train,3.904313325881958,0.0002848303246117,2.109699626763662,train,losses.csv
512,4750,train,3.954462490081787,0.0002847647118667,2.140052803357442,eval,losses.csv
514,4750,train,3.888079643249512,0.0002847647118667,2.1866835792859396,train,losses.csv
513,4750,val,3.954317569732666,0.0002847647118667,2.140052803357442,eval,losses.csv
515,4760,train,4.015586853027344,0.0002846989660163,2.192332971096038,train,losses.csv
